NO,NAMA GARDU,SITE,Tanggal pekerjaan,Jenis Gangguan,Penyebab,SOLUSI,ZONA,Merk Modem,Sim Card 1,Sim Card 2,Sebelum,Sesudah,Cluster
1792.0,PG166C,GHGD 500,2023-09-30 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1793.0,AB168,GHGD 500,2023-09-30 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1794.0,PL50,GHGD 500,2023-09-30 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1795.0,KP58,GHGD 500,2023-09-30 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1796.0,CD107,GHGD 500,2023-10-01 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1797.0,BT305,GHGD 500,2023-10-01 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1798.0,TB11,GHGD 500,2023-10-01 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1799.0,TD128,GHGD 500,2023-10-01 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1800.0,PM227,GHGD 250,2023-10-01 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1801.0,E124,GHGD 500,2023-10-01 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1802.0,D83,Unknown,2023-10-02 00:00:00,0.2709438125123148,0.1974798518873197,PENGGANTIAN PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1803.0,KJ84,GHGD 250,2023-10-02 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1804.0,JS95,GHGD 250,2023-10-02 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1805.0,JS171,GHGD 250,2023-10-02 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1806.0,SP9C,GHGD 250,2023-10-03 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1807.0,CD165,GHGD 500,2023-10-03 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1808.0,CD365,GHGD 500,2023-10-03 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1809.0,PM227,GHGD 250,2023-10-03 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1810.0,PG384,GHGD 500,2023-10-03 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1811.0,JR103,GHGD 250,2023-10-03 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1812.0,E102L,GHGD 250,2023-10-03 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1813.0,PK264,GHGD 500,2023-10-03 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1814.0,AB168,GHGD 500,2023-10-03 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1815.0,AB172,GHGD 500,2023-10-03 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1816.0,GD31B,GHGD 500,2023-10-03 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
1817.0,BT305,GHGD 500,2023-10-03 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1818.0,DT10,GHGD 500,2023-10-03 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1819.0,MG79,GHGD 500,2023-10-04 00:00:00,-10.920603087789749,-7.991638792184149,PENGECEKAN BERSAMA,-0.5311459818823774,1.473005092387676,TELKOMSEL,XL,ON,ON,2
1820.0,CB17,GHGD 250,2023-10-04 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1821.0,PG94,GHGD 500,2023-10-04 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1822.0,PG166C,GHGD 500,2023-10-04 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1823.0,JS171,GHGD 250,2023-10-04 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1824.0,B65B,GHGD 500,2023-10-04 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.6595755713483118,TELKOMSEL,XL,OFF,ON,0
1825.0,PK264,GHGD 500,2023-10-04 00:00:00,0.2709438125123148,0.1974798518873197,RESTART & CONSOLE PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1826.0,BK225,GHGD 500,2023-10-04 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1827.0,GD58C,GHGD 500,2023-10-04 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
1828.0,T376,GHGD 250,2023-10-05 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1829.0,PS67N,GHGD 500,2023-10-05 00:00:00,0.2709438125123148,0.1974798518873197,RESTART & CONSOLE PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1830.0,GD31B,GHGD 500,2023-10-05 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
1831.0,KD75,GHGD 500,2023-10-05 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1832.0,KP58,GHGD 500,2023-10-05 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1833.0,KB305A,GHGD 500,2023-10-05 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1834.0,PM75,GHGD 250,2023-10-05 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1835.0,JR173,GHGD 250,2023-10-05 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1836.0,KG305,GHGD 500,2023-10-06 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1837.0,SP9C,GHGD 250,2023-10-06 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1838.0,DB112,GHGD 500,2023-10-10 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,1.744148266067464,TELKOMSEL,XL,OFF,ON,1
1839.0,BT305,GHGD 500,2023-10-10 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1840.0,CD354,GHGD 500,2023-10-10 00:00:00,-1.5943140042046955,-2.388557614661565,MENAIKKAN MCB TRIP,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
1841.0,TT38,GHGD 250,2023-10-10 00:00:00,-1.5943140042046955,-2.388557614661565,PINDAH POWER KE DC48 BOX,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
1842.0,KP58,GHGD 500,2023-10-10 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1843.0,CP457,Unknown,2023-10-11 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,1.473005092387676,TELKOMSEL,XL,OFF,ON,1
1844.0,T367,GHGD 250,2023-10-11 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1845.0,PL13,GHGD 500,2023-10-11 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1846.0,KNIC,GHGD 500,2023-10-11 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1847.0,PK264,GHGD 500,2023-10-11 00:00:00,-1.5943140042046955,-0.2335263925374944,RESTART RECTI PLN,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1848.0,CK211,GHGD 250,2023-10-11 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
1849.0,B193,GHGD 500,2023-10-11 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,2.5575777871068275,TELKOMSEL,XL,OFF,ON,0
1850.0,B65B,GHGD 500,2023-10-11 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.6595755713483118,TELKOMSEL,XL,OFF,ON,0
1851.0,KG264,GHGD 500,2023-10-11 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,2.5575777871068275,TELKOMSEL,XL,OFF,ON,0
1852.0,BT305,GHGD 500,2023-10-12 00:00:00,0.2709438125123148,0.1974798518873197,PENGGANTIAN PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1853.0,BT52,GHGD 500,2023-10-12 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.6961402970506281,TELKOMSEL,XL,OFF,ON,1
1854.0,PM75,GHGD 250,2023-10-12 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1855.0,T376,GHGD 250,2023-10-12 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1856.0,GH0088,GHGD 250,2023-10-12 00:00:00,0.2709438125123148,0.1974798518873197,RESTART RTU,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1857.0,GD58C,GHGD 500,2023-10-12 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
1858.0,B193,GHGD 500,2023-10-12 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,2.5575777871068275,TELKOMSEL,XL,OFF,ON,0
1859.0,CK211,GHGD 250,2023-10-12 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
1860.0,SD12,GHGD 500,2023-10-12 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1861.0,BT52,GHGD 500,2023-10-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.6595755713483118,TELKOMSEL,XL,OFF,ON,1
1862.0,CD354,GHGD 500,2023-10-13 00:00:00,0.2709438125123148,0.1974798518873197,MENAIKAN MCB PLN YANG TRIP,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1863.0,CP457,Unknown,2023-10-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,1.473005092387676,TELKOMSEL,XL,OFF,ON,1
1864.0,DT35,GHGD 250,2023-10-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,1.473005092387676,TELKOMSEL,XL,OFF,ON,1
1865.0,PL37,GHGD 500,2023-10-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1866.0,JS108,GHGD 250,2023-10-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1867.0,KP58,GHGD 500,2023-10-13 00:00:00,0.2709438125123148,0.1974798518873197,KONFIGURASI TELTO,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1868.0,KP64,GHGD 500,2023-10-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1869.0,PL37,GHGD 500,2023-10-14 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1870.0,PB48,GHGD 500,2023-10-14 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1871.0,MB82,GHGD 500,2023-10-14 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1872.0,GD58C,GHGD 500,2023-10-15 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1873.0,KJ321,Unknown,2023-10-15 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1874.0,PK264,GHGD 500,2023-10-15 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1875.0,KP64,GHGD 500,2023-10-15 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1876.0,SD12,GHGD 500,2023-10-15 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1877.0,CD365,GHGD 500,2023-10-16 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1878.0,SP128,GHGD 500,2023-10-16 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1879.0,MG48,GHGD 250,2023-10-16 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1880.0,PM75,GHGD 250,2023-10-16 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1881.0,CB17,GHGD 250,2023-10-16 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1882.0,JR173,GHGD 250,2023-10-16 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1883.0,CK211,GHGD 250,2023-10-16 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1884.0,MB82,GHGD 500,2023-10-16 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1885.0,AB134,GHGD 500,2023-10-16 00:00:00,0.2709438125123148,0.1974798518873197,MENAIKAN MCB PLN YANG TRIP,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1886.0,SD12,GHGD 500,2023-10-16 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1887.0,GD65,GHGD 500,2023-10-16 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1888.0,E44,GHGD 500,2023-10-16 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
1889.0,BT305,GHGD 500,2023-10-17 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1890.0,K1,GHGD 500,2023-10-17 00:00:00,-3.4595718209217057,0.1974798518873197,TEST ASE 2000,-0.5311459818823774,1.473005092387676,TELKOMSEL,XL,OFF,ON,2
1891.0,E102L,GHGD 250,2023-10-17 00:00:00,0.2709438125123148,0.1974798518873197,RESTART RTU,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1892.0,GD104,GHGD 500,2023-10-17 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
1893.0,KG410,GHGD 500,2023-10-17 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1894.0,CK211,GHGD 250,2023-10-17 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1895.0,BT305,GHGD 500,2023-10-17 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1896.0,T416,Unknown,2023-10-17 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1897.0,K17N,GHGD 500,2023-10-17 00:00:00,-3.4595718209217057,0.1974798518873197,TEST ASE 2000,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
1898.0,BT357,GHGD 500,2023-10-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1899.0,T136,GHGD 500,2023-10-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1900.0,PG384,GHGD 500,2023-10-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1901.0,KP64,GHGD 500,2023-10-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1902.0,AB12,GHGD 500,2023-10-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1903.0,BK225,GHGD 500,2023-10-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1904.0,TD208,GHGD 500,2023-10-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1905.0,K103A,GHGD 500,2023-10-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1906.0,GD58C,GHGD 500,2023-10-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1907.0,GD104,GHGD 500,2023-10-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1908.0,PL13,GHGD 500,2023-10-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1909.0,B49N,GHGD 500,2023-10-18 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1910.0,CP77,GHGD 500,2023-10-19 00:00:00,-1.5943140042046955,-0.2335263925374944,PENYAMBUNGAN KEMBALI KABEL RAK TR BERSAMA TIM YANTEK,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1911.0,CP19A,GHGD 500,2023-10-19 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1912.0,SP128,GHGD 500,2023-10-19 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1913.0,SP9C,GHGD 250,2023-10-19 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1914.0,RG50,GHGD 250,2023-10-19 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1915.0,PK13,GHGD 500,2023-10-19 00:00:00,-1.5943140042046955,-0.2335263925374944,RESTART RECTI PLN,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1916.0,PB48,GHGD 500,2023-10-19 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1917.0,PG166B,GHGD 500,2023-10-19 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1918.0,TB28,GHGD 500,2023-10-19 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1919.0,KG34,GHGD 500,2023-10-19 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1920.0,CB17,GHGD 250,2023-10-20 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1921.0,B193,GHGD 500,2023-10-20 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
1922.0,AB168,GHGD 500,2023-10-20 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1923.0,KP58,GHGD 500,2023-10-20 00:00:00,0.2709438125123148,0.1974798518873197,PERGANTIAN RO BARU,1.2062019352957132,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
1924.0,PL37,GHGD 500,2023-10-20 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1925.0,CD257,GHGD 500,2023-10-20 00:00:00,0.2709438125123148,0.1974798518873197,PERGANTIAN RO BARU,-1.3998199404714229,1.473005092387676,TELKOMSEL,XL,OFF,ON,1
1926.0,KJ84,GHGD 250,2023-10-21 00:00:00,0.2709438125123148,0.1974798518873197,TEST MAINFAIL RECTI,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1927.0,AB172,GHGD 500,2023-10-21 00:00:00,0.2709438125123148,0.1974798518873197,RESTART & CONSOLE PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1928.0,CK211,GHGD 250,2023-10-21 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
1929.0,CP457,Unknown,2023-10-23 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
1930.0,SP3,GHGD 500,2023-10-23 00:00:00,-1.5943140042046955,-2.388557614661565,MENAIKKAN MCB RECTI PLN TRIP,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
1931.0,K103A,GHGD 500,2023-10-23 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
