NO,NAMA GARDU,SITE,Tanggal pekerjaan,Jenis Gangguan,Penyebab,SOLUSI,ZONA,Merk Modem,Sim Card 1,Sim Card 2,Sebelum,Sesudah
1987.0,JS171,GHGD 250,2023-11-06 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
1988.0,CK211,GHGD 250,2023-11-06 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
1989.0,BT52,GHGD 500,2023-11-07 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.6595755713483118,TELKOMSEL,XL,OFF,ON
1990.0, KL19A,Unknown,2023-11-07 00:00:00,-1.5943140042046955,-0.2335263925374944,SAMBUNG POWER KE RAK TR,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
1991.0,BT305,GHGD 500,2023-11-07 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
1992.0,K103A,GHGD 500,2023-11-07 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
1993.0,KB269,GHGD 500,2023-11-07 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
1994.0,K70B,GHGD 500,2023-11-07 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
1995.0,T4ABIS,GHGD 500,2023-11-07 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
1996.0,PL37,GHGD 500,2023-11-07 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
1997.0,PB48,GHGD 500,2023-11-07 00:00:00,0.2709438125123148,0.19747985188731979,RESTART & CONSOLE PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
1998.0,PG384,GHGD 500,2023-11-07 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
1999.0,PG166C,GHGD 500,2023-11-07 00:00:00,0.2709438125123148,0.19747985188731979,RESTART & CONSOLE PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2000.0,MB82,GHGD 500,2023-11-07 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2001.0,AB14,GHGD 500,2023-11-07 00:00:00,0.2709438125123148,0.19747985188731979,MENAIKAN MCB ICON TRIP,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2002.0,AB168,GHGD 500,2023-11-07 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2003.0,AB164,GHGD 500,2023-11-07 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2004.0,KG261,GHGD 500,2023-11-07 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2005.0,KP64,GHGD 500,2023-11-07 00:00:00,0.2709438125123148,0.19747985188731979,RESTART & CONSOLE PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2006.0,KP58,GHGD 500,2023-11-07 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,1.4730050923876759,TELKOMSEL,XL,OFF,ON
2007.0,CD354,GHGD 500,2023-11-08 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2008.0,BT305,GHGD 500,2023-11-08 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2009.0,BT52,GHGD 500,2023-11-08 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.6595755713483118,TELKOMSEL,XL,OFF,ON
2010.0,KB305A,GHGD 500,2023-11-08 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2011.0,K103A,GHGD 500,2023-11-08 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2012.0,T136,GHGD 500,2023-11-08 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2013.0,PL257,GHGD 250,2023-11-08 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,1.4730050923876759,TELKOMSEL,XL,OFF,ON
2014.0,PL30,GHGD 500,2023-11-08 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2015.0,PL13,GHGD 500,2023-11-08 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2016.0,PG318,GHGD 500,2023-11-08 00:00:00,0.2709438125123148,0.19747985188731979,MENAIKAN MCB RECTI TRIP PLN,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2017.0,A90,GHGD 500,2023-11-08 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2018.0,AB172,GHGD 500,2023-11-08 00:00:00,0.2709438125123148,0.19747985188731979,MENAIKAN MCB RECTI TRIP PLN,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2019.0,GH0105,GHGD 250,2023-11-08 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2020.0,JS171,GHGD 250,2023-11-08 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2021.0,BT305,GHGD 500,2023-11-09 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2022.0,PG166C,GHGD 500,2023-11-09 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2023.0,KP64,GHGD 500,2023-11-09 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2024.0,MB92,GHGD 500,2023-11-09 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2025.0,BT357,GHGD 500,2023-11-09 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2026.0,CP457,Unknown,2023-11-09 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2027.0,PM49,GHGD 500,2023-11-09 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2028.0,AB104,Unknown,2023-11-09 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2029.0,BK225,GHGD 500,2023-11-09 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2030.0,KJ13,GHGD 250,2023-11-10 00:00:00,0.2709438125123148,0.19747985188731979,MENAIKKAN MCB PLN TRIP,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2031.0,"KB269
",Unknown,2023-11-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2032.0,B193,GHGD 500,2023-11-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2033.0,CK68,GHGD 500,2023-11-10 00:00:00,0.2709438125123148,0.19747985188731979,MENAIKKAN MCB PLN TRIP,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2034.0,CB30,GHGD 500,2023-11-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2035.0,KG392,GHGD 250,2023-11-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2036.0,CP77,GHGD 500,2023-11-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,2.5575777871068275,TELKOMSEL,XL,OFF,ON
2037.0,AB59NEW,GHGD 500,2023-11-11 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,2.5575777871068275,TELKOMSEL,XL,OFF,ON
2038.0,KP64,GHGD 500,2023-11-11 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2039.0,E414,GHGD 500,2023-11-11 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2040.0,KB445,GHGD 500,2023-11-11 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2041.0,CP77,GHGD 500,2023-11-11 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,2.5575777871068275,TELKOMSEL,XL,OFF,ON
2042.0,BT357,GHGD 500,2023-11-11 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2043.0,BT305,GHGD 500,2023-11-11 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2044.0,GD58C,GHGD 500,2023-11-11 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2045.0,GD20C,GHGD 500,2023-11-11 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,2.5575777871068275,TELKOMSEL,XL,OFF,ON
2046.0,CB17,GHGD 250,2023-11-11 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2047.0,CP457,Unknown,2023-11-12 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2048.0,KB269,GHGD 500,2023-11-12 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2049.0,A27A,GHGD 500,2023-11-12 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,2.5575777871068275,TELKOMSEL,XL,OFF,ON
2050.0,CP19A,GHGD 500,2023-11-12 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2051.0,BT357,GHGD 500,2023-11-12 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2052.0,T4ABIS,GHGD 500,2023-11-12 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2053.0,PB48,GHGD 500,2023-11-12 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2054.0,PL13,GHGD 500,2023-11-12 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2055.0,MB92,GHGD 500,2023-11-12 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2056.0,BT357,GHGD 500,2023-11-13 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
2057.0,KJ231,GHGD 250,2023-11-13 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
2058.0,CP457,GHGD 500,2023-11-13 00:00:00,0.2709438125123148,0.19747985188731979,PENGGANTIAN PERANGKAT,-1.3998199404714227,2.5575777871068275,TELKOMSEL,XL,OFF,ON
2059.0,T136,GHGD 500,2023-11-13 00:00:00,0.2709438125123148,0.19747985188731979,RESTART & CONSOLE PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2060.0,PM75,GHGD 250,2023-11-13 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2061.0,PB48,GHGD 500,2023-11-13 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2062.0,PG166C,GHGD 500,2023-11-13 00:00:00,0.2709438125123148,0.19747985188731979,RESTART & CONSOLE PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2063.0,CK211,GHGD 250,2023-11-13 00:00:00,0.2709438125123148,0.19747985188731979,PENGGANTIAN PERANGKAT,1.2062019352957132,2.5575777871068275,TELKOMSEL,XL,OFF,ON
2064.0,KG315,GHGD 500,2023-11-13 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2065.0,SD67,GHGD 250,2023-11-13 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,2.5575777871068275,TELKOMSEL,XL,OFF,ON
2066.0,CP19A,GHGD 500,2023-11-14 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2067.0,BT305,GHGD 500,2023-11-14 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2068.0,KB269,GHGD 500,2023-11-14 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2069.0,PG247,GHGD 500,2023-11-14 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2070.0,CB17,GHGD 250,2023-11-14 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2071.0,PG166C,GHGD 500,2023-11-14 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2072.0,B193,GHGD 500,2023-11-14 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2073.0,B65B,GHGD 500,2023-11-14 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2074.0,KM8,GHGD 250,2023-11-15 00:00:00,0.2709438125123148,1.4904985851617623,Pergantian Perangkat,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2075.0,GH0105,GHGD 250,2023-11-15 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2076.0,B182,GHGD 500,2023-11-15 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2077.0,CD354,GHGD 500,2023-11-15 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2078.0,CP122,GHGD 500,2023-11-15 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2079.0,MB92,GHGD 500,2023-11-15 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2080.0,PB48,GHGD 500,2023-11-15 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2081.0,PG166C,GHGD 500,2023-11-15 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2082.0,BT305,GHGD 500,2023-11-15 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2083.0,BK225,GHGD 500,2023-11-15 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2084.0,SD228,GHGD 500,2023-11-15 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2085.0,JR173,GHGD 250,2023-11-15 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2086.0,JR181,GHGD 250,2023-11-15 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2087.0,BT305,GHGD 500,2023-11-16 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2088.0,PM227,GHGD 250,2023-11-16 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2089.0,KN15,GHGD 250,2023-11-16 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2090.0,KM8,GHGD 250,2023-11-16 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2091.0,PM199,GHGD 500,2023-11-16 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2092.0,PG166C,GHGD 500,2023-11-16 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2093.0,JS171,GHGD 250,2023-11-16 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2094.0,JR158,GHGD 250,2023-11-16 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2095.0,JS73,GHGD 250,2023-11-16 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2096.0,TB11,GHGD 500,2023-11-16 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2097.0,E102L,GHGD 250,2023-11-16 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2098.0,KP64,GHGD 500,2023-11-16 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2099.0,KP58,GHGD 500,2023-11-16 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2100.0,BT305,GHGD 500,2023-11-18 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2101.0,KL17A,GHGD 500,2023-11-19 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2102.0,BT357,GHGD 500,2023-11-19 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
2103.0,CB17,GHGD 250,2023-11-19 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2104.0,BT305,GHGD 500,2023-11-20 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2105.0,CP151,GHGD 500,2023-11-20 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
2106.0,KB305A,GHGD 500,2023-11-20 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2107.0,T135,GHGD 500,2023-11-20 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
2108.0,KD75,GHGD 500,2023-11-20 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2109.0,CB17,GHGD 250,2023-11-20 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2110.0,AB24G,GHGD 500,2023-11-20 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
2111.0,GD37,GHGD 500,2023-11-21 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,0.33752797670666795,2.5575777871068275,TELKOMSEL,XL,OFF,ON
2112.0,PG166C,GHGD 500,2023-11-21 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2113.0,GD58B,GHGD 250,2023-11-21 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2114.0,CB17,GHGD 250,2023-11-21 00:00:00,0.2709438125123148,0.19747985188731979,RESTART & CONSOLE PERANGKAT,0.33752797670666795,2.5575777871068275,TELKOMSEL,XL,OFF,ON
2115.0,JS171,GHGD 250,2023-11-21 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2116.0,AB168,GHGD 500,2023-11-21 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2117.0,B222,GHGD 500,2023-11-21 00:00:00,0.2709438125123148,0.19747985188731979,RESTART & CONSOLE PERANGKAT,1.2062019352957132,2.5575777871068275,TELKOMSEL,XL,OFF,ON
2118.0,MB92,GHGD 500,2023-11-21 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2119.0,BT305,GHGD 500,2023-11-22 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2120.0,SP3,GHGD 500,2023-11-22 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2121.0,KP64,GHGD 500,2023-11-22 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2122.0,CP77,GHGD 500,2023-11-23 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,2.5575777871068275,TELKOMSEL,XL,OFF,ON
2123.0,CP19A,GHGD 500,2023-11-23 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2124.0,JS171,GHGD 250,2023-11-23 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2125.0,KP58,GHGD 500,2023-11-23 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2126.0,JS108,GHGD 250,2023-11-23 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2127.0,KP64,GHGD 500,2023-11-23 00:00:00,0.2709438125123148,0.19747985188731979,PERGANTIAN PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
2128.0,GD58C,GHGD 500,2023-11-26 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
